design_id,design_type,rtl_chars,module_count,num_specs,avg_syntax,avg_functionality,total_proven,total_falsified,total_undetermined,avg_tool_calls,avg_jg_iterations,avg_wall_time_s,total_wall_time_s
ni_4_nn_8_ne_24_wd_32_opd_2_0,,0,1,3,1.0,1.0,3,0,0,5.0,1.0,40.48285333315531,121.44855999946594
ni_4_nn_8_ne_24_wd_32_opd_3_0,,0,1,3,1.0,0.3333333333333333,1,2,0,7.333333333333333,2.3333333333333335,55.240691820780434,165.7220754623413
ni_4_nn_8_ne_24_wd_32_opd_4_0,,0,1,3,1.0,1.0,3,0,0,6.333333333333333,1.3333333333333333,68.18719863891602,204.56159591674805
ni_4_nn_8_ne_24_wd_32_opd_5_0,,0,1,3,0.3333333333333333,0.3333333333333333,1,0,0,2.3333333333333335,1.0,336.7567632198334,1010.2702896595001
ni_4_nn_8_ne_32_wd_32_opd_2_0,,0,1,3,0.6666666666666666,0.5,2,1,0,5.333333333333333,2.0,51.078431129455566,153.2352933883667
ni_4_nn_8_ne_32_wd_32_opd_3_0,,0,1,3,1.0,1.0,3,0,0,6.0,1.3333333333333333,55.616896549860634,166.8506896495819
ni_4_nn_8_ne_32_wd_32_opd_4_0,,0,1,3,1.0,0.6666666666666666,2,1,0,6.0,1.6666666666666667,51.20530343055725,153.61591029167175
ni_4_nn_8_ne_32_wd_32_opd_5_0,,0,1,3,1.0,0.6666666666666666,2,10,0,6.0,1.6666666666666667,101.19872601826985,303.59617805480957
ni_4_nn_8_ne_8_wd_32_opd_2_0,,0,1,3,1.0,1.0,6,0,0,4.0,1.0,47.7338760693868,143.2016282081604
ni_4_nn_8_ne_8_wd_32_opd_3_0,,0,1,3,0.6666666666666666,0.6666666666666666,3,0,0,3.3333333333333335,1.3333333333333333,190.98345335324606,572.9503600597382
ni_4_nn_8_ne_8_wd_32_opd_4_0,,0,1,3,1.0,0.6666666666666666,3,2,0,4.0,1.6666666666666667,53.23519364992777,159.70558094978333
ni_4_nn_8_ne_8_wd_32_opd_5_0,,0,1,3,1.0,1.0,4,0,0,4.0,1.0,47.8550181388855,143.5650544166565
ns_10-w_128-opd_2-0,,0,11,3,0.6666666666666666,0.6666666666666666,2,0,0,4.333333333333333,0.6666666666666666,363.920307079951,1091.760921239853
ns_10-w_128-opd_2-1,,0,11,3,1.0,0.6666666666666666,4,1,0,8.333333333333334,2.3333333333333335,99.26333816846211,297.79001450538635
ns_10-w_128-opd_2-2,,0,11,3,1.0,1.0,3,0,0,6.333333333333333,1.0,65.48741976420085,196.46225929260254
ns_10-w_128-opd_2-3,,0,11,3,0.3333333333333333,0.3333333333333333,1,0,0,4.333333333333333,1.3333333333333333,209.68339133262634,629.050173997879
ns_10-w_128-opd_2-4,,0,11,3,0.6666666666666666,0.4166666666666667,3,3,0,4.666666666666667,1.3333333333333333,388.8518358866374,1166.555507659912
ns_10-w_128-opd_2-5,,0,11,3,0.6666666666666666,0.6666666666666666,2,0,0,7.333333333333333,2.3333333333333335,94.53846486409505,283.61539459228516
ns_10-w_128-opd_3-0,,0,11,3,0.3333333333333333,0.0,0,2,0,6.0,2.0,224.2581420739492,672.7744262218475
ns_10-w_128-opd_3-1,,0,11,3,0.6666666666666666,0.6666666666666666,2,0,0,5.666666666666667,1.6666666666666667,202.40410343805948,607.2123103141785
ns_10-w_128-opd_3-2,,0,11,3,1.0,0.6666666666666666,3,1,0,6.0,1.6666666666666667,61.74709367752075,185.24128103256226
